epoch,train_loss,val_loss
1,0.17344035577774047,0.14411390228913382
2,0.16274633103609085,0.14761412544892386
3,0.15698002487421037,0.13558060160050026
4,0.15058232814073563,0.1373691759430445
5,0.15146746808290482,0.1397374730843764
6,0.14816292721033097,0.13115837081120565
7,0.14645472252368927,0.13192044427761665
8,0.14279251950979233,0.13062126476031083
9,0.14268089526891709,0.12381436905035606
10,0.14081476479768754,0.14453380554914474
